,Unnamed: 0,price,lprice,square,rooms,floor,mfloor,station,metro,ametro,dmetro,link,add,lat,lon
36344,36344,18150000,16.714181118675135,58.5,3,3,5,метро Яхромская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/314197460/,"Клязьминская ул., 6К2",55.883469,37.521857
36345,36345,18300000,16.722411617811648,50.0,2,10,16,метро Яхромская,8 минут пешком,1,8,https://www.cian.ru/sale/flat/312588659/,"Дубнинская ул., 73К2",55.880732,37.556092
36346,36346,18600000,16.73867213868343,74.0,3,15,17,метро Яхромская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315384625/,"Новая ул., 1",55.873223,37.509056
36347,36347,19000000,16.759949537130716,63.0,3,11,12,метро Яхромская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/316450420/,"Коровинское ш., 14К1",55.873632,37.529322
36348,36348,19000000,16.759949537130716,63.0,3,11,12,метро Яхромская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/315059146/,"Коровинское ш., 14К1",55.873632,37.529322
36350,36350,19300000,16.775615653875114,76.1,3,2,5,метро Яхромская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315650595/,"Весенняя ул., 19",55.874026,37.512685
36351,36351,19300000,16.775615653875114,76.1,3,2,5,метро Яхромская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/314260396/,"Весенняя ул., 19",55.874026,37.512685
36352,36352,19200000,16.77042083699801,60.1,2,9,17,метро Яхромская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/314216893/,"Бескудниковский бул., 24К1",55.867556,37.559784
36353,36353,19300000,16.775615653875114,76.1,3,2,5,метро Яхромская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/313578345/,"Весенняя ул., 19",55.874026,37.512685
36354,36354,19200000,16.77042083699801,60.1,2,9,17,метро Яхромская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/314171524/,"Бескудниковский бул., 24К1",55.867556,37.559784
36355,36355,19500000,16.785925023533974,76.5,3,14,14,метро Яхромская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/313951199/,"ул. Ивана Сусанина, 6К3",55.867985,37.528046
36356,36356,19500000,16.785925023533974,74.8,3,14,17,метро Яхромская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/298821635/,"Керамический проезд, 45К2",55.872031,37.567824
36357,36357,19800000,16.801192495664765,65.3,3,13,16,метро Яхромская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/314531273/,"Бескудниковский бул., 36К3",55.874006,37.554627
36358,36358,19950000,16.808739701300148,84.3,4,5,14,метро Яхромская,17 минут пешком,1,17,https://www.cian.ru/sale/flat/311138426/,"Керамический проезд, 57К1",55.878692,37.566162
36359,36359,19900000,16.80623028969472,42.5,1,16,38,метро Яхромская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315592760/,"Ильменский проезд, 14к8",55.862378,37.542689
36360,36360,19800000,16.801192495664765,65.3,3,13,16,метро Яхромская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/313528051/,"Бескудниковский бул., 36К3",55.874006,37.554627
36361,36361,20000000,16.811242831518264,52.0,2,4,17,метро Яхромская,15 минут пешком,1,15,https://www.cian.ru/sale/flat/316344322/,"Бескудниковский бул., 21К2",55.866687,37.557116
36363,36363,21999999,16.906552965868045,72.6,3,7,17,метро Яхромская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/312467163/,"Керамический проезд, 45К2",55.872031,37.567824
36364,36364,22500000,16.929025867174648,76.6,3,4,17,метро Яхромская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/316032744/,"Дубнинская ул., 53К2",55.872996,37.558508
36365,36365,22400000,16.924571516825267,77.3,3,7,45,метро Яхромская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/299739922/,"Дмитровское ш., вл89",55.868829,37.545366
36366,36366,22500000,16.929025867174648,61.0,3,9,14,метро Яхромская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/314248624/,"Ангарская ул., 17",55.875854,37.516153
36367,36367,23000000,16.951004773893423,53.4,3,8,8,метро Яхромская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/310499579/,"Дмитровское ш., 81",55.861853,37.549561
36369,36369,23500000,16.972510979114386,74.0,3,13,17,метро Яхромская,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/316661311/,"ул. 800-летия Москвы, 12",55.877152,37.543776
36370,36370,25000000,17.034386382832476,64.3,2,11,17,метро Яхромская,7 минут пешком,1,7,https://www.cian.ru/sale/flat/316146162/,"Бескудниковский бул., 31",55.872309,37.552391
36371,36371,25000000,17.034386382832476,64.6,2,4,24,метро Яхромская,5 минут пешком,1,5,https://www.cian.ru/sale/flat/315134082/,"Дмитровское ш., 107к3",55.88095,37.54118
36373,36373,26500000,17.09265529095645,79.0,3,12,15,метро Яхромская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/316287435/,"Коровинское ш., 12",55.871319,37.533742
36374,36374,26500000,17.09265529095645,79.8,3,4,16,метро Яхромская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/315967075/,"Коровинское ш., 12",55.871319,37.533742
36375,36375,26500000,17.09265529095645,110.9,5,1,14,метро Яхромская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/308290638/,"Ангарская ул., 26К4",55.876061,37.521453
36376,36376,28000000,17.14771506813948,65.0,2,19,20,метро Яхромская,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/316291441/,"Дмитровское ш., 107к2",55.879707,37.541898
36377,36377,3200000,14.978661367769956,10.7,1,3,31,метро Улица Старокачаловская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/307723781/,"ул. Поляны, 5",55.557765,37.555023
36381,36381,12450000,16.33723118087499,64.0,3,2,14,метро Улица Старокачаловская,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/314889644/,"Джанкойская ул., 3В",55.541102,37.573977
36383,36383,16990000,16.648135493648116,75.0,3,5,16,метро Улица Старокачаловская,15 минут пешком,1,15,https://www.cian.ru/sale/flat/316090395/,"ул. Грина, 1К4",55.560321,37.58376
36387,36387,13800000,16.440179150127435,53.5,2,14,15,метро Улица Старокачаловская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/313588401/,"ул. Грина, 1К4",55.560321,37.58376
36388,36388,17700000,16.689075197544057,75.0,3,9,17,метро Улица Старокачаловская,5 минут пешком,1,5,https://www.cian.ru/sale/flat/314832974/,"ул. Грина, 5",55.566318,37.571956
36398,36398,14800000,16.510137738734343,48.0,1,2,26,метро Улица Старокачаловская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/295879334/,"Старокрымская ул., 15к1",55.557969,37.557116
36399,36399,24000000,16.99356438831222,90.0,4,6,16,метро Улица Старокачаловская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/316088817/,"бул. Дмитрия Донского, 18/4",55.562907,37.570429
36401,36401,14500000,16.489659207390805,60.0,2,1,20,метро Улица Старокачаловская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/308771834/,"Феодосийская ул., 7к3",55.560866,37.577939
36410,36410,27900000,17.144137246791594,95.5,3,5,31,метро Улица Старокачаловская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/297885896/,"ул. Поляны, 5",55.557765,37.555023
36411,36411,11500000,16.25785759333348,44.3,2,9,9,метро Улица Старокачаловская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/314792624/,"Феодосийская ул., 9",55.562958,37.578271
36412,36412,30540000,17.23454785775476,111.6,5,4,13,метро Улица Старокачаловская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/311151291/,"ул. Грина, 40",55.569082,37.565219
36416,36416,14400000,16.48273876454623,78.0,3,5,14,метро Улица Старокачаловская,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/315832411/,"2-я Мелитопольская ул., 21К3",55.539732,37.581271
36419,36419,13800000,16.440179150127435,38.0,1,14,16,метро Улица Старокачаловская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/303248308/,"Феодосийская ул., 7к4",55.560316,37.57908
36424,36424,19990000,16.81074270647658,56.9,2,3,11,метро Улица Старокачаловская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/311051117/,"Феодосийская ул., 7к5",55.559746,37.575648
36425,36425,14200000,16.46875252257149,64.7,3,2,16,метро Улица Старокачаловская,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/316026112/,"2-я Мелитопольская ул., 19К2",55.537893,37.579987
36428,36428,13300000,16.40327459319198,40.3,1,19,23,метро Улица Старокачаловская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/311779384/,"Старокрымская ул., 15к2",55.557286,37.559092
36429,36429,12000000,16.300417207752275,43.8,1,20,24,метро Улица Старокачаловская,15 минут пешком,1,15,https://www.cian.ru/sale/flat/315566043/,"ул. Грина, 1к8",55.560789,37.587281
36430,36430,43000000,17.576710673657836,120.0,4,7,23,метро Улица Старокачаловская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/297115036/,"Старокрымская ул., 15к1",55.557969,37.557116
36434,36434,21500000,16.883563493097892,68.7,2,10,17,метро Улица Старокачаловская,7 минут пешком,1,7,https://www.cian.ru/sale/flat/316723649/,"ул. Грина, 18К1",55.565106,37.581137
